"s"	"p"	"o"
"http://www.openlinksw.com/virtrdf-data-formats#sql-longnvarchar-lang-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-longvarbinary-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-longvarbinary-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-doubleprecision-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-doubleprecision-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-date-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-date-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-time-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-time-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-datetime-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-datetime-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#multipart-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-uri-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-uri-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-literal-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-literal-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#zeropart-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-uri-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-uri-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-uri-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-uri-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-uri-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-literal-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-varchar-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-literal-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-nvarchar-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-literal-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-integer-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-literal-fn-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sql-numeric-literal-fn-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-iid-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-iid-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-iid-nonblank-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-iid-nonblank-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/virtrdf-data-formats#sinv-nullable-SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#Post-nullable--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#Post--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#Section-nullable--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#Section--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#DocPath-nullable--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#DocPath--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#post_iri--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://demo.openlinksw.com/schemas/tutorial#section_iri--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://localhost:8890/schemas/Demo/xqusers-nullable--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://localhost:8890/schemas/Demo/xqusers--SuperFormats"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat"
"http://www.openlinksw.com/schemas/virtrdf#DefaultQuadMap"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#DefaultServiceMap"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutorial"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutsiocPost-RES_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutBiboPost-RES_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-d99b72147cdd95d606dd0d3a8dd61e79"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_NAME"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_OWNER"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_COL"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_CONTENT"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutsiocPost-RES_NAME"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_TYPE"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_CR_TIME"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_FULL_PATH"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-413ca4fea2481e4ae28446cb471f8e2b"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-f544fc00ea2324dde3e942ceb2683b00"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutPost-RES_COL2"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutDocPath-RES_FULL_PATH"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutSection-COL_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutsiocSection-COL_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutBiboSection-COL_ID"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutSection-COL_NAME"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutSection-COL_OWNER"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-0fe9d331a2e0bec398e18d988790ed5e"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-ff7cccced2224d76ab243cb3ad5a8ce2"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://www.openlinksw.com/schemas/virtrdf#tutsiocSection-COL_ID2"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/qm-xqusers"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"sys:qm-e152819773d52cd79a63511bea037488"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/demo-xqusers-userid"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/demo-xqusers-name"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/demo-xqusers-rating"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/qm-VoidStatistics"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
"http://localhost:8890/schemas/Demo/dataset-demo"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"	"http://www.openlinksw.com/schemas/virtrdf#QuadMap"
